merged_label	skin150	skin154	skin155	skin165	skin169	skin170	skin173	skin194	skin195	skin198	skin199	skin204	skin207	skin211	skin222	skin230	skin231	skin232	skin233	skin235	skin236	skin239	skin242	skin244	skin248	skin252	skin253	skin257	skin264	skin266	skin269	skin276	skin277	skin279	skin285	skin286	skin289	skin290	skin292	skin296	skin304	skin305
10 moDC1	0.0035653968849690375	0.01970350910114468	0.032088571964721334	0.015199849878025896	0.02251829611559392	0.04053293300806906	0.003377744417339088	0.009194970913867517	0.030024394820791892	0.01125914805779696	0.01932820416588478	0.03415274910865078	0.032088571964721334	0.00881966597860762	0.0729968099080503	0.0821917808219178	0.027772565209232502	0.024394820791893413	9.382623381497466e-4	0.015762807280915746	0.03058735222368174	0.036216926252580224	0.013886282604616251	0.036779883655470066	0.01632576468380559	0.08237943328954776	0.02308125351848377	0.058547569900544195	0.012948020266466504	0.060048789641583784	0.011634452993056859	0.03396509664102083	9.382623381497466e-4	0	0	0.018202289360105085	0.051041471195346216	0.0050666166260086324	0.001125914805779696	1.8765246762994934e-4	9.382623381497466e-4	1.8765246762994934e-4
11 CTLac:NK?	0.24933360672544597	0.009226983801517326	0.015583350420340373	0.020914496616772606	0.033422185769940535	0.05146606520401886	0.002870617182694279	0.03280705351650605	0.015583350420340373	0.009226983801517326	0.034857494361287676	0.008611851548082838	0.02275989337707607	0.017018659011687514	0.03793315562846012	0.01455812999794956	0.004100881689563256	0.017018659011687514	4.100881689563256e-4	0.003485749436128768	0.009637071970473652	0.05515685872462579	0.008406807463604674	0.0248103342218577	0.016198482673774862	0.01845396760303465	0.010867336477342629	0.007176542956735698	0.0014353085913471396	0.028091039573508305	0.007176542956735698	0.0038958376050850932	0.014353085913471396	0.012712733237646094	0.005946278449866721	0.09821611646503998	0.012097600984211606	0.017223703096165676	0.010662292392864465	0.015788394504818535	0.006356366618823047	0.014148041828993234
12 Tcm	0.011095130470515718	0.011916991986850216	0.03677830285596877	0.021162934045613313	0.010478734333264845	0.003903842202588864	0.003492911444421615	0.009656872816930347	0.01623176494760633	0.04150400657489213	0.053215533182658724	0.04807889870556811	0.02465584549003493	0.03410725292788165	0.013355249640435586	0.025066776248202177	0.030614341483460036	0.028765153071707416	0.0028765153071707416	0.004520238339839737	0.13725087322786111	0.025272241627285804	0.01623176494760633	0.031025272241627287	0.01027326895418122	0.035340045202383395	0.009451407437846723	0.03081980686254366	0.004109307581672488	0.008013149784261353	0.003492911444421615	0.036983768235052394	0.019519211012944317	0.038832956646805014	0.0016437230326689953	0.029997945346209164	0.001027326895418122	0.053420998561742344	0.029997945346209164	0.0028765153071707416	0.005753030614341483	0.037189233614136015
14 Mono?	0.016129032258064516	0.032482078853046596	0.05824372759856631	0.0076164874551971325	0.11312724014336918	0.02956989247311828	0.0035842293906810036	0.006944444444444444	0.038978494623655914	0.0132168458781362	0.02620967741935484	0.05241935483870968	0.023521505376344086	0.03337813620071685	0.01724910394265233	0.06294802867383513	0.0038082437275985663	0.01904121863799283	0.0011200716845878136	0.019937275985663083	0.007840501792114695	0.11514336917562724	0.025985663082437275	0.025313620071684587	0.06720430107526881	0.018593189964157705	0.008960573476702509	0.01232078853046595	0.0013440860215053765	0.04816308243727598	0.004480286738351254	0.01904121863799283	0.00246415770609319	0.0017921146953405018	0	0.043010752688172046	0.011872759856630824	0.0020161290322580645	0.0031362007168458782	6.720430107526882e-4	0.0011200716845878136	0
15 LC:DC?	0.010386091668548205	0.0803793181305035	0.049221043124858886	0	0.0636712576202303	0.0013547076089410702	0.001806276811921427	4.515692029803567e-4	0.08624971776924814	0.013998645292391058	2.2578460149017836e-4	0.13908331451794986	0.13524497629261684	2.2578460149017836e-4	0.006999322646195529	0.0015804922104312486	0.010837660871528562	0.003612553623842854	0.0083540302551366	0.009257168661097314	0.016256491307292842	0.1365996839015579	0.012643937683449989	0.002935199819372319	0.08466922555881688	0.001806276811921427	0.008805599458116957	0.0302551365996839	0.004515692029803568	0.0015804922104312486	0.003612553623842854	0.002935199819372319	4.515692029803567e-4	0	0	0.05080153533529013	0.015804922104312485	6.773538044705351e-4	2.2578460149017836e-4	0	0.002483630616391962	0
16 Tet:Tmm?	0.00765733429050012	0.03350083752093802	0.09212730318257957	0.0014357501794687725	0.003589375448671931	0.025364919837281646	0.0023929169657812875	0.0021536252692031586	0.004546542234984446	0.006460875807609476	0.013878918401531467	0.004546542234984446	0.0014357501794687725	0.05862646566164154	0.018425460636515914	0.025843503230437905	0.0224934194783441	0.05503709021296961	0.0021536252692031586	0.023929169657812874	0.04809763101220388	0.007418042593921991	0.00574300071787509	0.037568796362766214	0.004307250538406317	0.017946877243359655	0.004307250538406317	0.010289542952859537	0	0.020579085905719073	9.57166786312515e-4	0.03565446279014118	0.0059822924144532184	0.048576214405360134	2.3929169657812874e-4	0.3007896625987078	0.005503709021296961	0.010768126346015794	0.021775544388609715	0.002871500358937545	0.0016750418760469012	0.0033500837520938024
18 moDC2	0.008312958435207823	0.029095354523227385	0.035452322738386305	0.011980440097799512	0.08117359413202933	0.030073349633251832	0.0034229828850855745	0.006112469437652812	0.04767726161369193	0.020293398533007333	0.018092909535452322	0.06283618581907091	0.039853300733496334	0.022493887530562348	0.02273838630806846	0.05232273838630807	0.013202933985330073	0.02469437652811736	0.001466992665036675	0.035941320293398533	0.007579462102689487	0.10268948655256724	0.039119804400977995	0.01784841075794621	0.06821515892420538	0.02273838630806846	0.018581907090464547	0.017114914425427872	0.007334963325183374	0.03374083129584352	0.015158924205378973	0.01589242053789731	7.334963325183374e-4	2.4449877750611245e-4	0	0.03765281173594132	0.024205378973105134	0.002200488997555012	0.0012224938875305623	0	2.4449877750611245e-4	2.4449877750611245e-4
19 Mac1	0.0024154589371980675	0.035929951690821256	0.08725845410628019	9.057971014492754e-4	0.11624396135265701	0.004227053140096618	0.0018115942028985507	0.003321256038647343	0.0769927536231884	0.011171497584541062	0.009359903381642512	0.060084541062801936	0.03260869565217391	0.008756038647342996	0.012681159420289856	0.023852657004830916	0.009359903381642512	0.004227053140096618	0.03109903381642512	0.04498792270531401	0.004528985507246377	0.18870772946859904	0.04559178743961353	0.012379227053140096	0.11171497584541062	0.007246376811594203	9.057971014492754e-4	0.00392512077294686	0.0018115942028985507	0.0030193236714975845	0.0024154589371980675	0.012077294685990338	9.057971014492754e-4	0	0	0.010567632850241546	0.013888888888888888	6.038647342995169e-4	3.0193236714975844e-4	3.0193236714975844e-4	0.0015096618357487923	3.0193236714975844e-4
21 Mono2?	0.0016778523489932886	0.024496644295302013	0.06308724832214765	0.026510067114093958	0.02953020134228188	0.012751677852348993	0.0050335570469798654	0.012416107382550336	0.0087248322147651	0.007046979865771812	0.02080536912751678	0.02214765100671141	0.014093959731543624	0.019798657718120807	0.06040268456375839	0.1040268456375839	0.013087248322147652	0.05100671140939597	0.016107382550335572	0.05134228187919463	0.03355704697986577	0.026845637583892617	0.0087248322147651	0.05738255033557047	0.02348993288590604	0.028523489932885907	0.03691275167785235	0.04697986577181208	0.005704697986577181	0.02953020134228188	0.0050335570469798654	0.026510067114093958	0.0087248322147651	3.355704697986577e-4	0.0020134228187919465	0.021476510067114093	0.06375838926174497	0.0077181208053691275	0.0013422818791946308	0.0010067114093959733	0	3.355704697986577e-4
23 ILC/NK1	0.036454610436025735	0.015725518227305217	0.01501072194424589	0.028591851322373123	0.021801286633309505	0.003931379556826304	0.03895639742673338	0.034310221586847746	0.010364546104360257	0.0032165832737669764	0.012151536812008578	0.017512508934953538	0.014653323802716226	0.0368120085775554	0.05110793423874196	0.07469621157969979	0.008934953538241601	0.01250893495353824	0.044674767691208005	0.03359542530378842	0.01250893495353824	0.036454610436025735	0.017869907076483203	0.01501072194424589	0.0407433881343817	0.029306647605432452	0.006075768406004289	0.023588277340957826	0.008220157255182273	0.006075768406004289	0.002144388849177984	0.0028591851322373124	0.04360257326661901	0.02644746247319514	0.018227305218012867	0.04145818441744103	0.020014295925661188	0.04717655468191565	0.043959971408148675	0.01143674052894925	0.023230879199428164	0.008577555396711936
24 CTLex	0.019938650306748466	0.03565950920245399	0.01111963190184049	0.09125766871165644	0.008052147239263804	0.009202453987730062	0.023006134969325152	0.0705521472392638	0.018788343558282208	0.04946319018404908	0.00651840490797546	0	0.005368098159509203	0.01303680981595092	0.049079754601226995	0.021088957055214724	0.003834355828220859	0.02223926380368098	0.011886503067484663	0.006134969325153374	0.03949386503067485	0.006134969325153374	0.005368098159509203	0.025690184049079755	0.0023006134969325155	0.0651840490797546	0.01111963190184049	0.033358895705521474	0.0023006134969325155	0.010352760736196318	0.01111963190184049	0.018404907975460124	0.05061349693251534	0.04677914110429448	3.834355828220859e-4	0.026457055214723926	0.03412576687116564	0.03642638036809816	0.054447852760736194	0.0299079754601227	0.006901840490797546	0.006901840490797546
25 Treg3	0.0038461538461538464	0	0.11965811965811966	0.011111111111111112	0.007692307692307693	0.018376068376068377	8.547008547008547e-4	0.04230769230769231	0.006837606837606838	0.04188034188034188	0.005982905982905983	0.002564102564102564	0.004273504273504274	0.002564102564102564	0.005982905982905983	0.0029914529914529917	0.0764957264957265	0.02435897435897436	0	0.001282051282051282	0.0405982905982906	0.001282051282051282	0.00641025641025641	0.009829059829059829	0	0.01752136752136752	0.00811965811965812	0.003418803418803419	0.018376068376068377	0.17735042735042736	0.008547008547008548	0.03547008547008547	0.03418803418803419	0.011538461538461539	0.005555555555555556	0.11965811965811966	0.0017094017094017094	0.07777777777777778	0.026923076923076925	0.002136752136752137	0.002136752136752137	0.012393162393162393
26 DCmono:mDC?	0.004828797190517998	0.061457418788410885	0.0228270412642669	0.015803336259877086	0.028094820017559263	0.03906935908691835	0.007023705004389816	0.004389815627743635	0.03906935908691835	0.02370500438981563	0.07550482879719052	0.03555750658472344	0.028094820017559263	0.03204565408252853	0.05267778753292362	0.05443371378402107	0.017998244073748903	0.025460930640913083	0.0013169446883230904	0.01009657594381036	0.028094820017559263	0.06540825285338016	0.017120280948200176	0.06409130816505706	0.03731343283582089	0.03160667251975417	0.018437225636523266	0.019315188762071993	0.0052677787532923615	0.02370500438981563	0.004389815627743635	0.03028972783143108	0.003511852502194908	4.389815627743635e-4	0	0.030728709394205442	0.025460930640913083	0.012730465320456541	0.0026338893766461808	0	0	0
27 ILC/NK2	0.03967168262653899	0.056543547651618786	0.015047879616963064	0.05243958048335613	0.03739170086639307	0.13406292749658003	9.119927040583675e-4	0.022343821249430004	0.00364797081623347	0.04331965344277246	0.05791153670770634	0.006383948928408573	0.00729594163246694	0.03556771545827633	0.05107159142726858	0.04514363885088919	0.007751937984496124	0.00729594163246694	4.5599635202918376e-4	0.0013679890560875513	0.030551755585955312	0.053807569539443684	0.009119927040583675	0.04833561331509348	0.00729594163246694	0.005015959872321021	0.0168718650250798	9.119927040583675e-4	9.119927040583675e-4	0.0168718650250798	0.002279981760145919	0.00729594163246694	0.012311901504787962	0.03419972640218878	9.119927040583675e-4	0.03283173734610123	0.011855905152758778	0.034655722754217966	0.012767897856817145	0.01094391244870041	0.008663930688554491	0.01595987232102143
28 ILC/NK3	0.08807247106190237	0.010568696527428284	0.012581781580271767	0.09914443885254152	0.004529441368897836	0.025163563160543533	0.0050327126321087065	0.07398087569199799	0.0025163563160543532	0.0035228988424760945	0.07146451937594363	0.0020130850528434826	0.001509813789632612	0.05385002516356316	0.04479114242576749	0.034222445898339206	0.0035228988424760945	0.009562154001006542	0	0.0035228988424760945	0.03271263210870659	0.011575239053850024	0.009562154001006542	0.04026170105686965	0.006542526421741319	0.017614494212380472	0.03120281831907398	0.008555611474584801	0.0025163563160543532	0.009562154001006542	0.0025163563160543532	0.009562154001006542	0.018117765475591345	0.05787619526925013	0.00754906894816306	0.027176648213387014	0.02264720684448918	0.0669350780070458	0.04479114242576749	0.00754906894816306	0.006039255158530448	0.009562154001006542
29 Tcm:Tmm?	0.07228158390949088	0.04022627278441232	0.020741671904462602	0.061596480201131364	0.02262727844123193	0.0678818353236958	0.034569453174104335	0.0251414204902577	0.008799497171590195	0.028912633563796353	0.03834066624764299	0.02262727844123193	0.016341923318667503	0.03205531112507857	0.02702702702702703	0.028912633563796353	0.014456316781898177	0.013827781269641735	0.00502828409805154	0.021370207416719043	0.023884349465744813	0.01508485229415462	0.01948460087994972	0.03268384663733501	0.008799497171590195	0.011942174732872407	0.009428032683846637	0.01697045883092395	0.0031426775612822125	0.028912633563796353	0	0.020741671904462602	0.011313639220615965	0.030798240100565682	0.003771213073538655	0.013199245757385292	0.04714016341923319	0.02011313639220616	0.04336895034569453	0.028912633563796353	0.0031426775612822125	0.0043997485857950975
30 Mono	0.0024650780608052587	0.005751848808545604	0.011503697617091208	0.003286770747740345	0.009860312243221035	0.003286770747740345	0	0.0024650780608052587	0.0024650780608052587	8.216926869350862e-4	0.004108463434675432	8.216926869350862e-4	0.003286770747740345	0.004108463434675432	0	0.0016433853738701725	0	0.0024650780608052587	0.0024650780608052587	0.7682826622843056	0	0.0238290879211175	0.036154478225143796	0.0024650780608052587	0.008216926869350863	0.0049301561216105174	0.04683648315529992	0.013968775677896467	0	0	8.216926869350862e-4	0.008216926869350863	0.015612161051766639	0.0024650780608052587	0	8.216926869350862e-4	0.0016433853738701725	0.0016433853738701725	0	0	8.216926869350862e-4	0.0024650780608052587
32 DC1	0.016736401673640166	0.18828451882845187	0.03138075313807531	0.007322175732217573	0.06380753138075314	0.04288702928870293	0.0010460251046025104	0.011506276150627616	0.010460251046025104	0.016736401673640166	0.06171548117154812	0.06903765690376569	0.014644351464435146	0.007322175732217573	0.0010460251046025104	0.028242677824267783	0.009414225941422594	0.008368200836820083	0.0020920502092050207	0.016736401673640166	0.008368200836820083	0.05753138075313807	0.008368200836820083	0.05230125523012552	0.09728033472803348	0.0020920502092050207	0.0031380753138075313	0.0020920502092050207	0.0020920502092050207	0.014644351464435146	0.0010460251046025104	0.04602510460251046	0.0031380753138075313	0.007322175732217573	0.0020920502092050207	0.011506276150627616	0.012552301255230125	0.0031380753138075313	0.03556485355648536	0.011506276150627616	0.0041841004184100415	0.005230125523012552
34 Plasma	0.0039011703511053317	0.018205461638491547	0.007802340702210663	0.016905071521456438	0.032509752925877766	0.036410923276983094	0.005201560468140442	0.011703511053315995	0.015604681404421327	0.007802340702210663	0.0494148244473342	0.018205461638491547	0.032509752925877766	0.0754226267880364	0.016905071521456438	0.018205461638491547	0.005201560468140442	0.0091027308192457735	0	0.002600780234070221	0.016905071521456438	0.036410923276983094	0.11053315994798439	0.04161248374512354	0.022106631989596878	0.011703511053315995	0.21716514954486346	0.02340702210663199	0.0039011703511053317	0.013003901170351105	0.002600780234070221	0.011703511053315995	0.016905071521456438	0.0091027308192457735	0.0013003901170351106	0.015604681404421327	0.02600780234070221	0.02990897269180754	0.0013003901170351106	0.0013003901170351106	0.0039011703511053317	0
35 Mac2	0.002805049088359046	0.02664796633941094	0.02244039270687237	0.32398316970546986	0.002805049088359046	0.004207573632538569	0.13604488078541374	0.002805049088359046	0.002805049088359046	0	0.001402524544179523	0.001402524544179523	0	0	0.028050490883590462	0.001402524544179523	0.001402524544179523	0.005610098176718092	0.04067321178120617	0.001402524544179523	0.001402524544179523	0.014025245441795231	0.008415147265077139	0.002805049088359046	0.005610098176718092	0.005610098176718092	0.016830294530154277	0.11781206171107994	0.009817671809256662	0.001402524544179523	0	0.014025245441795231	0.005610098176718092	0	0	0.011220196353436185	0.001402524544179523	0.17251051893408134	0.002805049088359046	0	0.002805049088359046	0
