merged_label	skin150	skin154	skin155	skin165	skin169	skin170	skin173	skin194	skin195	skin198	skin199	skin204	skin207	skin211	skin222	skin230	skin231	skin232	skin233	skin235	skin236	skin239	skin242	skin244	skin248	skin252	skin253	skin257	skin264	skin266	skin269	skin276	skin277	skin279	skin285	skin286	skin289	skin290	skin292	skin296	skin304	skin305
10 moDC1	0.004691358024691358	0.021743632221992132	0.03159061518566414	0.018404907975460124	0.030895983522142123	0.04093234792495736	0.007220216606498195	0.01264516129032258	0.04915514592933948	0.015333503705596729	0.021084953940634595	0.03523035230352303	0.034805617748829634	0.011230585424133811	0.07559269335406141	0.07550422340975693	0.0547945205479452	0.035931453841901606	0.005688282138794084	0.028387968908415006	0.028566421310900807	0.031179321486268174	0.027924528301886794	0.03387487037677152	0.021809977437954375	0.07673483656703374	0.045104510451045104	0.04765541469375286	0.10072992700729927	0.061138708444784105	0.09794628751974724	0.05174385363064608	0.0014021312394840158	0	0	0.017681370761939482	0.05502731134938296	0.004930606281957633	0.0011757789535567313	4.873294346978557e-4	0.006112469437652812	4.562043795620438e-4
11 CTLac:NK?	0.3002469135802469	0.009318699523710913	0.01404027341585073	0.023176550783912748	0.04196704428424305	0.04756490430168656	0.005615724027276374	0.04129032258064516	0.023348694316436252	0.011500127779197547	0.03480040941658137	0.008130081300813009	0.022593120293099938	0.01983273596176822	0.035950252623396815	0.012239269091535943	0.0074046649389115145	0.022940851299060254	0.0022753128555176336	0.005745184183845894	0.008236943568173852	0.04345718901453958	0.015471698113207547	0.02091254752851711	0.019804462271245927	0.015731515469323543	0.019435276861019434	0.0053459599816709944	0.010218978102189781	0.026175009552923196	0.05529225908372828	0.005431675242995998	0.01962983735277622	0.013560804899387576	0.05991735537190083	0.08731316077287642	0.011936071211814687	0.015339663988312637	0.010190084264158338	0.03752436647173489	0.037897310513447434	0.031478102189781025
12 Tcm	0.013333333333333334	0.012010768275005176	0.03306853870312211	0.02340377187002954	0.013130792996910402	0.0036005306045101384	0.00681909346169274	0.012129032258064516	0.024270353302611368	0.05162279580884232	0.05301944728761515	0.04529616724738676	0.024424994911459393	0.03966547192353644	0.012631169840652934	0.021030856748836407	0.05516475379489078	0.038695411829740185	0.015927189988623434	0.007434944237918215	0.11706975113915177	0.01987075928917609	0.029811320754716982	0.026097476667818875	0.012534469791927802	0.030064674008040554	0.016868353502016868	0.02291125706430426	0.029197080291970802	0.007451280091708062	0.026856240126382307	0.051457975986277875	0.0266404935501963	0.04133858267716536	0.01652892561983471	0.026613197229310975	0.0010115314586283633	0.04747991234477721	0.028610621203213796	0.00682261208576998	0.034229828850855744	0.08257299270072993
14 Mono?	0.017777777777777778	0.03002692068751294	0.048032514317384076	0.007725516927970915	0.1300205973223481	0.025014212620807278	0.006417970316887284	0.008	0.053456221198156684	0.01507794531050345	0.023950870010235416	0.04529616724738676	0.02137187054752697	0.035603345280764635	0.014963078118927322	0.048439924151008444	0.006293965198074787	0.023493642896627972	0.005688282138794084	0.030077728962487327	0.006133894146512443	0.08303715670436188	0.04377358490566038	0.01952989975803664	0.0752068187515668	0.014507953155042825	0.014668133480014669	0.008400794256911563	0.008759124087591242	0.04107756973633932	0.0315955766192733	0.024299599771297885	0.0030846887268648347	0.0017497812773403325	0	0.034998177178271965	0.010722233461460652	0.001643535427319211	0.0027434842249657062	0.0014619883040935672	0.006112469437652812	0
15 LC:DC?	0.011358024691358024	0.07372126734313522	0.04027341585072972	0	0.07260556127703399	0.0011370096645821489	0.003208985158443642	5.161290322580645e-4	0.117357910906298	0.015844620495783286	2.0470829068577277e-4	0.11924119241192412	0.12192143293303481	2.3894862604540023e-4	0.006024096385542169	0.0012066885019824168	0.017771195853387635	0.004422332780541736	0.04209328782707622	0.013856032443393038	0.012618296529968454	0.09773828756058159	0.021132075471698115	0.002246802627030764	0.09400852343945851	0.0013983569306065373	0.014301430143014302	0.020467389644111808	0.029197080291970802	0.0013374092472296522	0.02527646129541864	0.0037164093767867354	5.608524957936063e-4	0	0	0.04101348888078746	0.014161440420797087	5.47845142439737e-4	1.959631589261219e-4	0	0.013447432762836185	0
16 Tet:Tmm?	0.007901234567901235	0.028991509629322842	0.07112506927766488	0.0013633265167007499	0.0038619979402677654	0.020087170740951298	0.004011231448054553	0.00232258064516129	0.005837173579109063	0.006900076667518528	0.01187308085977482	0.003677893921796361	0.0012212497455729697	0.05854241338112306	0.014963078118927322	0.018617479744871573	0.03480192521288412	0.06357103372028745	0.010238907849829351	0.03379520108144644	0.035226077812828605	0.005008077544426494	0.009056603773584906	0.027134462495679225	0.004512409125094008	0.013109596224436287	0.006600660066006601	0.006567893691767222	0	0.016431027894535728	0.00631911532385466	0.04259576901086335	0.007010656197420078	0.04440069991251094	0.002066115702479339	0.22912869121399926	0.004653044709690472	0.008217677136596055	0.01783264746227709	0.005847953216374269	0.008557457212713936	0.006386861313868613
18 moDC2	0.008395061728395062	0.024642783184924414	0.026787363753925736	0.01113383321972279	0.0854788877445932	0.023308698123934053	0.005615724027276374	0.0064516129032258064	0.059907834101382486	0.021211346792742142	0.015148413510747185	0.04974835462640341	0.03317728475473234	0.02198327359617682	0.018072289156626505	0.0368901913463196	0.01999259533506109	0.02791597567716971	0.006825938566552901	0.049678945589726256	0.005432877672625307	0.06785137318255251	0.06037735849056604	0.01261666090563429	0.06994234143895713	0.016255899318300997	0.027869453612027868	0.010691919963341989	0.043795620437956206	0.026366068016813144	0.09794628751974724	0.018582046883933678	8.412787436904094e-4	2.1872265966754156e-4	0	0.02807145461173897	0.020028322880841595	0.001643535427319211	9.798157946306093e-4	0	0.0012224938875305623	4.562043795620438e-4
19 Mac1	0.0019753086419753087	0.024642783184924414	0.05338998706816922	6.816632583503749e-4	0.09912461380020597	0.0026530225506916807	0.0024067388688327317	0.002838709677419355	0.07834101382488479	0.009455660618451316	0.006345957011258956	0.03852109949670925	0.021982495420313455	0.006929510155316607	0.008161678973960357	0.013618341665230132	0.011477230655312847	0.003869541182974019	0.11717861205915814	0.05035484961135519	0.0026288117770767614	0.10096930533117932	0.056981132075471695	0.0070860698237124094	0.09275507646026573	0.004195070791819612	0.0011001100110011	0.0019856422789063695	0.008759124087591242	0.0019105846388995033	0.01263823064770932	0.011435105774728416	8.412787436904094e-4	0	0	0.0063798760481224934	0.009306089419380943	3.652300949598247e-4	1.959631589261219e-4	4.873294346978557e-4	0.006112469437652812	4.562043795620438e-4
21 Mono2?	0.0012345679012345679	0.01511700144957548	0.034731202660262334	0.01795046580322654	0.02265705458290422	0.007201061209020277	0.006016847172081829	0.009548387096774193	0.007987711213517665	0.005366726296958855	0.012691914022517911	0.012775842044134728	0.008548748219010787	0.014097968936678614	0.03497862417411582	0.05343906223064989	0.014439096630877453	0.04201216141514649	0.05460750853242321	0.05170665765461305	0.01752541184717841	0.012924071082390954	0.009811320754716982	0.029554096094020047	0.017548257708698924	0.01485754238769446	0.04033736707004034	0.021383839926683978	0.024817518248175182	0.016813144822315627	0.023696682464454975	0.022584333905088624	0.007291082445316881	2.1872265966754156e-4	0.012396694214876033	0.011666059059423988	0.038438195427877804	0.004200146092037984	7.838526357044876e-4	0.0014619883040935672	0	4.562043795620438e-4
23 ILC/NK1	0.025185185185185185	0.009111617312072893	0.0077590984666543504	0.01817768688934333	0.015705458290422244	0.0020845177184006065	0.04372242278379462	0.024774193548387096	0.008909370199692781	0.002300025555839509	0.006960081883316274	0.009485094850948509	0.008345206594748626	0.024611708482676225	0.027788573649436456	0.03602827098776073	0.009255831173639394	0.009673852957435046	0.1422070534698521	0.031767489016559645	0.006133894146512443	0.016478190630048465	0.018867924528301886	0.007258900795022468	0.02857859112559539	0.014333158538717007	0.0062339567290062336	0.010080953108293876	0.033576642335766425	0.0032479938861291555	0.009478672985781991	0.002287021154945683	0.034212002243409985	0.016185476815398076	0.10537190082644628	0.021144732045205977	0.01132915233663767	0.02410518626734843	0.024103468547912992	0.015594541910331383	0.07946210268948656	0.010948905109489052
